GENE.NAME,HV0_LFC_nonDE_log2FoldChange,HV0_LFC_nonDE_padj,HV12_LFC_nonDE_log2FoldChange,HV12_LFC_nonDE_padj,HV24_LFC_nonDE_log2FoldChange,HV24_LFC_nonDE_padj,HV36_LFC_nonDE_log2FoldChange,HV36_LFC_nonDE_padj,KEGG,PathwayID,Pathway_info,Details
MED4_atpF,-0.309333428,0.999823315,-0.080110628,0.897583071,-2.382659754,3.50E-12,-0.656356348,0.000184297,K02109,9102,Energy metabolism,00195 Photosynthesis [PATH:ko00195]
MED4_atpF,-0.309333428,0.999823315,-0.080110628,0.897583071,-2.382659754,3.50E-12,-0.656356348,0.000184297,K02109,9102,Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190]
MED4_atpF2,-0.264021567,0.999823315,-0.136274713,0.828339351,-2.404682835,1.74E-12,-1.119184539,2.23E-05,K02109,9102,Energy metabolism,00194 Photosynthesis proteins [BR:ko00194]
MED4_atpF2,-0.264021567,0.999823315,-0.136274713,0.828339351,-2.404682835,1.74E-12,-1.119184539,2.23E-05,K02109,9102,Energy metabolism,00195 Photosynthesis [PATH:ko00195]
MED4_atpF2,-0.264021567,0.999823315,-0.136274713,0.828339351,-2.404682835,1.74E-12,-1.119184539,2.23E-05,K02109,9102,Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190]
MED4_atpG,-0.156312975,0.999823315,0.048798665,0.932153545,-2.005856347,5.74E-08,-0.642831595,0.000720528,K02115,9102,Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190]
MED4_atpG,-0.156312975,0.999823315,0.048798665,0.932153545,-2.005856347,5.74E-08,-0.642831595,0.000720528,K02115,9102,Energy metabolism,00195 Photosynthesis [PATH:ko00195]
MED4_atpG,-0.156312975,0.999823315,0.048798665,0.932153545,-2.005856347,5.74E-08,-0.642831595,0.000720528,K02115,9102,Energy metabolism,00194 Photosynthesis proteins [BR:ko00194]
MED4_atpH,-0.36092617,0.999823315,-0.071032835,0.898683252,-2.199400267,2.55E-10,-0.5604131,0.000771316,K02113,9102,Energy metabolism,00194 Photosynthesis proteins [BR:ko00194]
MED4_atpH,-0.36092617,0.999823315,-0.071032835,0.898683252,-2.199400267,2.55E-10,-0.5604131,0.000771316,K02113,9102,Energy metabolism,00195 Photosynthesis [PATH:ko00195]
MED4_atpH,-0.36092617,0.999823315,-0.071032835,0.898683252,-2.199400267,2.55E-10,-0.5604131,0.000771316,K02113,9102,Energy metabolism,00190 Oxidative phosphorylation [PATH:ko00190]
MED4_bcp,-0.275896101,0.999823315,-0.464039555,0.13845827,-2.138740026,5.61E-11,-1.340861232,3.31E-09,K03564,9192,Genetic information processing,99975 Protein folding and associated processing
MED4_bfmBA,0.141501863,0.999823315,-0.030573256,0.952779549,-0.027173491,0.950465463,0.197574599,0.453228774,K00167,9105,Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
MED4_bfmBA,0.141501863,0.999823315,-0.030573256,0.952779549,-0.027173491,0.950465463,0.197574599,0.453228774,K00167,9101,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640]
MED4_bfmBA,0.141501863,0.999823315,-0.030573256,0.952779549,-0.027173491,0.950465463,0.197574599,0.453228774,K21417,9191,Metabolism,99981 Carbohydrate metabolism
MED4_bioA,0.153862863,0.999823315,0.467577909,0.14528211,0.252286408,0.561374317,-0.133755435,0.659600253,K00833,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_bioA,0.153862863,0.999823315,0.467577909,0.14528211,0.252286408,0.561374317,-0.133755435,0.659600253,K00822,9106,Metabolism of other amino acids,00410 beta-Alanine metabolism [PATH:ko00410]
MED4_bioA,0.153862863,0.999823315,0.467577909,0.14528211,0.252286408,0.561374317,-0.133755435,0.659600253,K00822,9105,Amino acid metabolism,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
MED4_bioA,0.153862863,0.999823315,0.467577909,0.14528211,0.252286408,0.561374317,-0.133755435,0.659600253,K00822,9101,Carbohydrate metabolism,00640 Propanoate metabolism [PATH:ko00640]
MED4_bioA,0.153862863,0.999823315,0.467577909,0.14528211,0.252286408,0.561374317,-0.133755435,0.659600253,K00822,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
MED4_bioB,0.001942658,0.999823315,-0.173918993,0.675054796,-0.039948099,0.94656374,0.563020162,0.022946683,K01012,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_bioF,0.156867639,0.999823315,0.010911798,0.988419529,0.047752937,0.918345742,0.327205669,0.259446088,K00639,9105,Amino acid metabolism,01007 Amino acid related enzymes [BR:ko01007]
MED4_bioF,0.156867639,0.999823315,0.010911798,0.988419529,0.047752937,0.918345742,0.327205669,0.259446088,K00652,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_bioF,0.156867639,0.999823315,0.010911798,0.988419529,0.047752937,0.918345742,0.327205669,0.259446088,K00639,9105,Amino acid metabolism,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
MED4_BirA,0.095366144,0.999823315,-0.232007285,0.574820295,0.804871264,0.063970234,0.521794465,0.233136831,K03524,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_BirA,0.095366144,0.999823315,-0.232007285,0.574820295,0.804871264,0.063970234,0.521794465,0.233136831,K03524,9121,Transcription,03000 Transcription factors [BR:ko03000]
MED4_btuE,-0.215852569,0.999823315,-0.218796249,0.557312394,-0.309006658,0.459181816,0.545647989,0.046228809,K00432,9103,Lipid metabolism,00590 Arachidonic acid metabolism [PATH:ko00590]
MED4_btuE,-0.215852569,0.999823315,-0.218796249,0.557312394,-0.309006658,0.459181816,0.545647989,0.046228809,K00432,9106,Metabolism of other amino acids,00480 Glutathione metabolism [PATH:ko00480]
MED4_btuE,-0.215852569,0.999823315,-0.218796249,0.557312394,-0.309006658,0.459181816,0.545647989,0.046228809,K20207,9191,Metabolism,99983 Lipid metabolism
MED4_cad,-0.060173271,0.999823315,0.247393853,0.542391822,0.422408373,0.266549049,0.226101209,0.390311468,K01582,9110,Biosynthesis of other secondary metabolites,"00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]"
MED4_cad,-0.060173271,0.999823315,0.247393853,0.542391822,0.422408373,0.266549049,0.226101209,0.390311468,K01582,9105,Amino acid metabolism,00310 Lysine degradation [PATH:ko00310]
MED4_cao,0.128348303,0.999823315,-0.103625922,0.813723785,-0.633652427,0.110597437,0.396823698,0.151209344,K19982,9110,Biosynthesis of other secondary metabolites,00404 Staurosporine biosynthesis [PATH:ko00404]
MED4_carA,0.260353547,0.999823315,0.517774292,0.281390494,1.013755981,0.00344652,0.737021673,0.000234577,K01956,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
MED4_carA,0.260353547,0.999823315,0.517774292,0.281390494,1.013755981,0.00344652,0.737021673,0.000234577,K01956,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
MED4_carB,0.090829216,0.999823315,-0.338286109,0.319179604,0.039499393,0.929129492,-0.548906876,0.010528923,K01955,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
MED4_carB,0.090829216,0.999823315,-0.338286109,0.319179604,0.039499393,0.929129492,-0.548906876,0.010528923,K01955,9105,Amino acid metabolism,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
MED4_cbbA,-0.225453027,0.999823315,-0.230062896,0.682452485,-2.352269834,2.04E-16,-0.430651749,0.100730309,K01624,9101,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
MED4_cbbA,-0.225453027,0.999823315,-0.230062896,0.682452485,-2.352269834,2.04E-16,-0.430651749,0.100730309,K01624,9101,Carbohydrate metabolism,00051 Fructose and mannose metabolism [PATH:ko00051]
MED4_cbbA,-0.225453027,0.999823315,-0.230062896,0.682452485,-2.352269834,2.04E-16,-0.430651749,0.100730309,K01624,9102,Energy metabolism,00680 Methane metabolism [PATH:ko00680]
MED4_cbbA,-0.225453027,0.999823315,-0.230062896,0.682452485,-2.352269834,2.04E-16,-0.430651749,0.100730309,K01624,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
MED4_cbbA,-0.225453027,0.999823315,-0.230062896,0.682452485,-2.352269834,2.04E-16,-0.430651749,0.100730309,K01624,9101,Carbohydrate metabolism,00030 Pentose phosphate pathway [PATH:ko00030]
MED4_cbbP,-0.128845434,0.999823315,-0.070228012,0.91635827,-2.489467686,1.41E-14,-0.809061762,6.17E-05,K00855,9102,Energy metabolism,00710 Carbon fixation in photosynthetic organisms [PATH:ko00710]
MED4_cbiD,0.078982882,0.999823315,-0.171316719,0.618782281,-0.146162648,0.789522972,0.237405038,0.448905941,K02188,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_cbiQ,0.073446794,0.999823315,0.242275732,0.618782281,1.398432005,0.013881246,0.363624954,0.505735736,K16785,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_cbiQ,0.073446794,0.999823315,0.242275732,0.618782281,1.398432005,0.013881246,0.363624954,0.505735736,K16785,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_cbiX,0.090525326,0.999823315,0.206422979,0.610723544,1.562584665,0.000364012,1.05926984,0.000449389,K03795,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_ccdA,-0.227580805,0.999823315,-0.240589006,0.444410372,-0.402124952,0.263746468,-0.573093462,0.011096818,K06196,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_ccmA,-0.056049858,0.999823315,0.247802356,0.551926525,0.728513277,0.103059854,-0.259457424,0.448905941,K01990,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_ccrB,0.768511875,0.999823315,0.659668546,0.307879222,-1.712071431,0.455201112,-1.856441527,0.227976816,K06199,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_ccsB,0.255040095,0.999823315,0.880480742,0.054793329,1.864387754,7.90E-05,0.945408926,0.016510353,K07399,9192,Genetic information processing,99975 Protein folding and associated processing
MED4_cds-WP.011131764.1,0.007957148,0.999823315,-0.063358317,0.876071729,-0.596663953,0.112644932,-0.347102236,0.174199395,K16786,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_cds-WP.011131764.1,0.007957148,0.999823315,-0.063358317,0.876071729,-0.596663953,0.112644932,-0.347102236,0.174199395,K16786,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
MED4_cds-WP.011132123.1,0.052218432,0.999823315,0.306746046,0.493813268,-0.000682606,0.998928492,-0.537849224,0.35750852,K07027,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_cds-WP.011132789.1,0.007598289,0.999823315,0.260573356,0.671273675,0.951666527,0.055776464,0.838465785,0.710163899,K03767,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
MED4_cds-WP.011132789.1,0.007598289,0.999823315,0.260573356,0.671273675,0.951666527,0.055776464,0.838465785,0.710163899,K03767,9143,Cell growth and death,04217 Necroptosis [PATH:ko04217]
MED4_cds-WP.011132789.1,0.007598289,0.999823315,0.260573356,0.671273675,0.951666527,0.055776464,0.838465785,0.710163899,K03767,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
MED4_cds-WP.011132834.1,0.170956145,0.999823315,0.544251693,0.138989945,1.086184709,0.006242922,1.038456524,8.84E-06,K20534,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_cds-WP.011132834.1,0.170956145,0.999823315,0.544251693,0.138989945,1.086184709,0.006242922,1.038456524,8.84E-06,K20534,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
MED4_cds-WP.011132834.1,0.170956145,0.999823315,0.544251693,0.138989945,1.086184709,0.006242922,1.038456524,8.84E-06,K00721,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
MED4_cds-WP.011132834.1,0.170956145,0.999823315,0.544251693,0.138989945,1.086184709,0.006242922,1.038456524,8.84E-06,K00721,9107,Glycan biosynthesis and metabolism,00510 N-Glycan biosynthesis [PATH:ko00510]
MED4_cds-WP.011132840.1,-0.112132134,0.999823315,-0.310044605,0.488730209,-0.90190283,0.035985064,-0.463200322,0.138937987,K00728,9107,Glycan biosynthesis and metabolism,00514 Other types of O-glycan biosynthesis [PATH:ko00514]
MED4_cds-WP.011132840.1,-0.112132134,0.999823315,-0.310044605,0.488730209,-0.90190283,0.035985064,-0.463200322,0.138937987,K00728,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
MED4_cds-WP.011132840.1,-0.112132134,0.999823315,-0.310044605,0.488730209,-0.90190283,0.035985064,-0.463200322,0.138937987,K00728,9107,Glycan biosynthesis and metabolism,00515 Mannose type O-glycan biosyntheis [PATH:ko00515]
MED4_cds-WP.011133098.1,0.280838282,0.999823315,0.46238464,0.350076838,0.783108605,0.112012786,-0.581043088,0.333970302,K02169,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_cds-WP.036930534.1,-0.022045717,0.999823315,-0.31428289,0.399143849,-0.102240892,0.843530995,0.304550313,0.391435089,K19180,9109,Metabolism of terpenoids and polyketides,00523 Polyketide sugar unit biosynthesis [PATH:ko00523]
MED4_cds-WP.036930534.1,-0.022045717,0.999823315,-0.31428289,0.399143849,-0.102240892,0.843530995,0.304550313,0.391435089,K19180,9107,Glycan biosynthesis and metabolism,00541 O-Antigen nucleotide sugar biosynthesis [PATH:ko00541]
MED4_cds-WP.036930537.1,-0.096091098,0.999823315,0.255233064,0.600841941,0.513032483,0.318401371,0.568798255,0.089013728,K00728,9107,Glycan biosynthesis and metabolism,00514 Other types of O-glycan biosynthesis [PATH:ko00514]
MED4_cds-WP.036930537.1,-0.096091098,0.999823315,0.255233064,0.600841941,0.513032483,0.318401371,0.568798255,0.089013728,K00728,9107,Glycan biosynthesis and metabolism,01003 Glycosyltransferases [BR:ko01003]
MED4_cds-WP.036930537.1,-0.096091098,0.999823315,0.255233064,0.600841941,0.513032483,0.318401371,0.568798255,0.089013728,K00728,9107,Glycan biosynthesis and metabolism,00515 Mannose type O-glycan biosyntheis [PATH:ko00515]
MED4_cds-WP.052039325.1,0.12181725,0.999823315,-0.196506548,0.657864981,-0.78185985,0.049983529,-0.28434804,0.230125163,K01991,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_cds-WP.052039325.1,0.12181725,0.999823315,-0.196506548,0.657864981,-0.78185985,0.049983529,-0.28434804,0.230125163,K01991,9145,Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026]
MED4_cds-WP.225866769.1,-0.037593462,0.999823315,0.150362568,0.731652741,1.66941011,5.43E-06,0.837016632,0.005151819,K06402,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_cds-WP.225866775.1,-0.126889198,0.999823315,0.502611517,0.142446672,0.83843742,0.022028327,1.263275009,1.02E-06,K02005,9193,Cellular processes and signaling,99992 Membrane and intracellular structural molecules
MED4_cdsA,0.056202559,0.999823315,-0.071695283,0.876071729,0.246415557,0.564115866,0.496689826,0.067985582,K00981,9132,Signal transduction,04070 Phosphatidylinositol signaling system [PATH:ko04070]
MED4_cdsA,0.056202559,0.999823315,-0.071695283,0.876071729,0.246415557,0.564115866,0.496689826,0.067985582,K00981,9103,Lipid metabolism,00564 Glycerophospholipid metabolism [PATH:ko00564]
MED4_cefD,-0.236746059,0.999823315,-0.0146661,0.988419529,0.313073992,0.529417125,0.045249698,0.901730445,K11325,9191,Metabolism,99985 Amino acid metabolism
MED4_cefD,-0.236746059,0.999823315,-0.0146661,0.988419529,0.313073992,0.529417125,0.045249698,0.901730445,K04127,9110,Biosynthesis of other secondary metabolites,00311 Penicillin and cephalosporin biosynthesis [PATH:ko00311]
MED4_chlB,0.302173753,0.999823315,-0.007514851,0.990843193,-1.827054703,2.13E-07,-1.181319967,1.95E-08,K04039,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chlD,0.193134295,0.999823315,0.502672755,0.063412564,-0.595524751,0.093782722,0.26282208,0.315351773,K03404,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chlG,0.056357735,0.999823315,-0.061582098,0.904593119,-1.187323661,0.001129035,-0.463669118,0.047007328,K04040,9109,Metabolism of terpenoids and polyketides,01006 Prenyltransferases [BR:ko01006]
MED4_chlG,0.056357735,0.999823315,-0.061582098,0.904593119,-1.187323661,0.001129035,-0.463669118,0.047007328,K04040,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chlH,0.045140237,0.999823315,-0.015878925,0.982947718,-1.091042274,0.00193207,-0.123538353,0.605612573,K03403,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chlI,-0.212087412,0.999823315,0.039921892,0.939213773,-1.240773082,0.000251597,-0.445381427,0.061320533,K03405,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chlL,0.142815461,0.999823315,0.144237529,0.79876069,-1.335861665,0.00028248,-0.801150772,0.000348326,K04037,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chlM,-0.140207053,0.999823315,0.469611083,0.144001233,-0.049233243,0.918324542,-0.181934135,0.522710238,K03428,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chlN,0.079222865,0.999823315,-0.051882773,0.92362866,-1.671983347,4.76E-06,-1.220496308,2.48E-09,K04038,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chlP,0.058623359,0.999823315,-0.191500424,0.717066788,-2.091254615,4.28E-09,-1.165555596,8.69E-07,K10960,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
MED4_chlP,0.058623359,0.999823315,-0.191500424,0.717066788,-2.091254615,4.28E-09,-1.165555596,8.69E-07,K10960,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
MED4_chrA,-0.269986731,0.999823315,-0.007714694,0.990843193,1.340403412,0.02774594,1.772806137,6.86E-05,K07240,9131,Membrane transport,02000 Transporters [BR:ko02000]
MED4_cinA,0.275270753,0.999823315,0.174425767,0.722236602,1.405906853,0.000416571,-0.399897725,0.070203264,K03742,9108,Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]
MED4_cioD,0.164296546,0.999823315,0.731068647,0.07425079,0.52180138,0.321641754,-0.075561205,0.897392114,K01935,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
MED4_clpB,-0.184008197,0.999823315,-0.331318048,0.355963731,-0.274998895,0.620566447,0.313334973,0.246251393,K03695,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
MED4_clpC,-0.377488159,0.999823315,-0.29895967,0.505433242,-1.550444085,7.04E-08,-0.662619634,0.000260231,K03696,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
MED4_clpP1,0.131950176,0.999823315,-0.175767757,0.685601456,-0.022099922,0.953234029,-0.42718818,0.057467339,K01358,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_clpP1,0.131950176,0.999823315,-0.175767757,0.685601456,-0.022099922,0.953234029,-0.42718818,0.057467339,K01358,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
MED4_clpP2,0.006141221,0.999823315,-0.278691752,0.454113999,-1.334063892,0.00029495,-0.901337083,5.05E-06,K01358,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
MED4_clpP2,0.006141221,0.999823315,-0.278691752,0.454113999,-1.334063892,0.00029495,-0.901337083,5.05E-06,K01358,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_clpP3,-0.174452628,0.999823315,-0.209884665,0.563062435,-0.458165784,0.18788888,-0.813811666,3.91E-05,K01358,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
MED4_clpP3,-0.174452628,0.999823315,-0.209884665,0.563062435,-0.458165784,0.18788888,-0.813811666,3.91E-05,K01358,9112,Enzyme families,01002 Peptidases [BR:ko01002]
MED4_clpR,-0.233948866,0.999823315,-0.297774892,0.389192016,-0.647403986,0.04137448,-0.887222556,1.17E-05,K01358,9112,Enzyme families,01002 Peptidases [BR:ko01002]
